DE,Delaware,1969,540000,1588,43,74,635,836
DE,Delaware,1970,548104,1795,42,102,578,1073
DE,Delaware,1971,558000,2060,34,102,804,1120
DE,Delaware,1972,565000,2181,39,80,735,1327
DE,Delaware,1973,576000,2016,34,91,520,1371
DE,Delaware,1974,573000,2539,59,99,733,1648
DE,Delaware,1975,579000,2270,42,105,910,1213
DE,Delaware,1976,582000,1872,36,103,749,984
DE,Delaware,1977,582000,2224,35,145,914,1130
DE,Delaware,1978,583000,2569,39,119,848,1563
DE,Delaware,1979,582000,3127,33,162,753,2179
DE,Delaware,1980,594779,2824,41,144,815,1824
DE,Delaware,1981,598000,3044,40,170,844,1990
DE,Delaware,1982,602000,3370,32,186,737,2415
DE,Delaware,1983,606000,2746,25,229,699,1793
DE,Delaware,1984,613000,2671,25,300,711,1635
DE,Delaware,1985,622000,2695,30,296,773,1596
DE,Delaware,1986,633000,2703,31,360,786,1526
DE,Delaware,1987,644000,2774,33,441,789,1511
DE,Delaware,1988,660000,2981,34,491,784,1672
DE,Delaware,1989,673000,3745,34,569,934,2208
DE,Delaware,1990,666168,4365,33,587,1098,2647
DE,Delaware,1991,680000,4857,37,588,1460,2772
DE,Delaware,1992,689000,4280,32,591,1042,2615
DE,Delaware,1993,700000,4801,35,539,1307,2920
DE,Delaware,1994,706000,4549,33,546,1141,2829
DE,Delaware,1995,717000,5198,25,575,1425,3173
DE,Delaware,1996,725000,4845,31,454,1304,3056
DE,Delaware,1997,732000,5753,22,428,1783,3520
DE,Delaware,1998,744000,5672,21,499,1445,3707
DE,Delaware,1999,753538,5534,24,529,1492,3489
DE,Delaware,2000,783600,5363,25,424,1394,3520
DE,Delaware,2001,796599,4868,23,420,1156,3269
DE,Delaware,2002,805945,4836,26,358,1154,3298
DE,Delaware,2003,818166,5525,21,370,1441,3693
DE,Delaware,2004,830069,5105,28,357,1343,3377
DE,Delaware,2005,841741,5332,37,377,1306,3612
DE,Delaware,2006,853476,5983,42,417,1791,3733
DE,Delaware,2007,864764,6100,39,341,1763,3957
DE,Delaware,2008,873092,6187,57,371,1847,3912
DE,Delaware,2009,885122,5713,41,395,1680,3597
DE,Delaware,2010,899792,5608,51,326,1839,3392
DE,Delaware,2011,908137,5144,48,307,1558,3231
DE,Delaware,2012,917092,5020,57,243,1492,3228
DC,District of Columbia,1960,763956,4230,81,111,1072,2966
DC,District of Columbia,1961,763956,4491,88,100,1348,2955
DC,District of Columbia,1962,784000,4750,91,82,1572,3005
DC,District of Columbia,1963,798000,4740,95,87,1707,2851
DC,District of Columbia,1964,808000,5112,132,96,2279,2605
DC,District of Columbia,1965,803000,5804,148,140,2881,2635
DC,District of Columbia,1966,808000,7155,141,134,3703,3177
DC,District of Columbia,1967,809000,9252,178,172,5759,3143
DC,District of Columbia,1968,809000,12180,195,260,8622,3103
DC,District of Columbia,1969,798000,17038,287,776,12366,3609
DC,District of Columbia,1970,756510,16846,221,720,11816,4089
DC,District of Columbia,1971,741000,16084,275,615,11222,3972
DC,District of Columbia,1972,748000,12607,245,714,7751,3897
DC,District of Columbia,1973,746000,11626,268,596,7171,3591
DC,District of Columbia,1974,723000,11590,277,561,7941,2811
DC,District of Columbia,1975,716000,12704,235,520,9137,2812
DC,District of Columbia,1976,702000,10399,188,508,7044,2659
DC,District of Columbia,1977,690000,9843,192,402,6655,2594
DC,District of Columbia,1978,674000,9515,189,447,6333,2546
DC,District of Columbia,1979,656000,10553,180,489,6920,2964
DC,District of Columbia,1980,635233,12772,200,439,8897,3236
DC,District of Columbia,1981,636000,14468,223,414,10399,3432
DC,District of Columbia,1982,631000,13397,194,421,9137,3645
DC,District of Columbia,1983,623000,11933,183,406,7698,3646
DC,District of Columbia,1984,623000,10725,175,366,6087,4097
DC,District of Columbia,1985,626000,10171,147,337,5230,4457
DC,District of Columbia,1986,626000,9423,194,328,4720,4181
DC,District of Columbia,1987,622000,10016,225,245,4462,5084
DC,District of Columbia,1988,620000,11914,369,165,5690,5690
DC,District of Columbia,1989,604000,12937,434,186,6542,5775
DC,District of Columbia,1990,606900,14919,472,303,7365,6779
DC,District of Columbia,1991,598000,14671,482,214,7269,6706
DC,District of Columbia,1992,589000,16685,443,215,7459,8568
DC,District of Columbia,1993,578000,16888,454,324,7107,9003
DC,District of Columbia,1994,570000,15177,399,249,6311,8218
DC,District of Columbia,1995,554000,14744,360,292,6864,7228
DC,District of Columbia,1996,543000,13411,397,260,6444,6310
DC,District of Columbia,1997,529000,10708,301,218,4501,5688
DC,District of Columbia,1998,523000,8988,260,190,3606,4932
DC,District of Columbia,1999,519000,8448,241,248,3344,4615
DC,District of Columbia,2000,572059,8626,239,251,3554,4582
DC,District of Columbia,2001,573822,9195,231,181,3780,5003
DC,District of Columbia,2002,569157,9322,264,262,3834,4962
DC,District of Columbia,2003,557620,9061,249,274,3941,4597
DC,District of Columbia,2004,554239,7590,198,222,3202,3968
DC,District of Columbia,2005,582049,8032,195,166,3700,3971
DC,District of Columbia,2006,581530,8772,169,185,3829,4589
